#KO	A-1	A-2	B-1	B-2	C-1	C-2
K02422	5.28125384912401e-05	5.34845341983583e-05	0.000111611127329161	0.000121658544120191	0.000105920459274199	0.000109734851293379
K02423	5.04876937744228e-07	5.48712895860986e-07	2.3355958030752e-05	2.38912610105138e-05	8.24187033354576e-06	5.83671477592179e-06
K02424	7.93226765758148e-05	8.33619589125176e-05	0.000127591519506301	0.000135019202447471	5.76353107653532e-05	5.12317567957116e-05
K02425	1.90622692195325e-08	9.8628648723548e-09	2.11660354505249e-05	2.39764511698285e-05	7.79271261185153e-07	8.52353425971503e-07
K02426	0.000150441205730824	0.000151327233259871	0.000166380973036532	0.000161069398516281	0.0001566092582905	0.000161695569106309
K02427	0.000213860043336342	0.000220954976856959	0.000236940492431368	0.000242356231383134	0.000200456660713674	0.000190836717303789
K02428	0.000413357742182309	0.000404064495941129	0.000368165997899058	0.000336143162097485	0.000492776758852115	0.000503801121344601
K02429	0.000361968375656871	0.000362501282535246	0.00035884790064532	0.00027604566129945	0.000559571757131245	0.00058854340381942
K02430	5.53962441240413e-07	5.59977430298424e-07	2.59839943020585e-05	2.95504857573314e-05	1.73622672584302e-06	1.68601708356917e-06
K02431	4.44479929284108e-05	4.52374100554444e-05	5.05971087639409e-05	4.81715492734191e-05	8.87667354717753e-05	8.82757448832322e-05
K02433	0.00154875910665115	0.00154258196141335	0.000989522597001686	0.00103025540470017	0.00131042045203552	0.0012950139497695
K02434	0.000667834703617567	0.000666200086943166	0.000517551200015444	0.000550630848466766	0.000765920235093935	0.00078127414059269
K02435	0.000124187469197869	0.000124396345771722	9.53194285131182e-05	0.000101492855269948	0.000131591060226549	0.000133577561788236
K02436	2.04843714660599e-07	1.95402504929199e-07	1.49056073778439e-05	1.76282522694933e-05	1.17587867575137e-06	1.14447307263882e-06
K02437	0.000198014528593349	0.000196510496576012	0.000186639910640083	0.000178901711236318	0.000146977644981766	0.000143087969125282
K02438	0.00104857546746623	0.00105004210161596	0.000574343533165265	0.000614537990402305	0.000518028880007901	0.000503933861411797
K02439	4.93977478019301e-06	5.47721491836326e-06	3.87727638952868e-05	4.25899636980037e-05	3.46742614834652e-06	3.4956000241762e-06
K02440	0.000157215735663881	0.000150127085109907	0.0001519249511486	0.000161398858508782	0.0001323923992727	0.000140429423843274
K02441	8.06457780435938e-06	9.97882031405469e-06	0.000102700908079901	0.000111195764162246	5.45090113259212e-06	5.65586338557385e-06
K02442	4.88428599207882e-07	9.61180017662565e-07	2.17159129006831e-05	2.43909612071129e-05	1.26245248941566e-06	1.03577403335952e-06
K02443	1.6986730589637e-06	2.06944750715833e-06	1.71889547671739e-05	1.65849275346161e-05	3.45289301928982e-05	3.61331693000685e-05
K02444	0.000131629345157221	0.000137977428110127	0.000210285406996313	0.000220609043998218	0.000153642303223764	0.000150707444205898
K02445	1.51859294036317e-05	1.70258637038448e-05	0.000120363233977974	0.000131484201375055	7.70892593445004e-05	8.42940945554276e-05
K02446	0.00033071077036349	0.000328949946491758	0.000197897935759452	0.00020568640164487	0.000220700394538958	0.000223977190030531
K02448	0.000170957862125678	0.000179349710597189	0.000196212406520576	0.000207128317706404	0.000126917394648878	0.000120852979956967
K02450	1.90154809488482e-05	2.02469809416081e-05	7.70725491387414e-05	8.02185513409894e-05	2.48282535833302e-05	1.94106098662867e-05
K02451	2.92324398225375e-06	2.72689294940384e-06	2.00328717551825e-05	2.02974062514016e-05	4.60331639292368e-06	3.50098051832397e-06
K02452	2.5857832034866e-05	2.90015011113552e-05	9.22069017664623e-05	0.000102873148152491	1.83578142024241e-05	1.56734403952665e-05
K02453	0.000412042317392076	0.000416201995933907	0.000634303418378061	0.000691129276588723	0.000532890162042145	0.00053347351025718
K02454	0.000326457533977881	0.000336074978630301	0.000680160526146004	0.000752788826941827	0.000531299712165859	0.000530232105706262
K02455	0.000181794549073357	0.000185043423085348	0.000327265626050726	0.000363927372960774	0.000293501001772987	0.000298100457189669
K02456	0.000121834841806474	0.000122280741830516	0.000195182554932434	0.000216089356420955	0.000212204335868618	0.000216902949735348
K02457	4.7230779548543e-05	4.80880902135963e-05	8.16251417810108e-05	8.69560720029154e-05	3.69890604252257e-05	3.33873465657129e-05
K02458	3.96014722445797e-05	4.07107391719557e-05	7.73307375613469e-05	8.34876905523872e-05	2.35736666941045e-05	1.95230496250319e-05
K02459	6.39450463584642e-05	6.54239202977809e-05	0.000126845270393945	0.000137649716075241	4.94614997586611e-05	4.39888761894297e-05
K02460	0.000107780021777193	0.000110177082334616	0.00018963758957573	0.000203917043948439	7.84868352772519e-05	6.90278347949547e-05
K02461	9.83079826304985e-05	0.000100717692250554	0.000191540142682933	0.000207500119736631	6.81387259473943e-05	5.94497847576236e-05
K02462	4.65188225571759e-05	4.6652285435508e-05	7.09871432458545e-05	7.77326853031533e-05	2.50645712499494e-05	2.17711560767355e-05
K02463	4.84372804033164e-05	4.85145203255677e-05	6.53331250457926e-05	6.88282684827289e-05	2.6775637865485e-05	2.05451608042129e-05
K02464	1.09276821277082e-08	6.51705191689616e-09	9.4978409185471e-06	1.10119034223768e-05	3.53937008548644e-07	3.91058257214212e-07
K02465	4.10693298683644e-09	2.88756360803104e-09	4.09538170222906e-06	4.48273709257125e-06	1.61791149723952e-07	1.71661895102625e-07
K02466	2.74415877449022e-06	2.82842653315047e-06	1.03771639229575e-05	1.18456609215728e-05	1.92750416667242e-06	1.91552786497377e-06
K02467	2.44741642933783e-07	2.01016950901528e-07	3.00203224965538e-05	3.4590698898409e-05	2.12400601557035e-06	2.36952077568907e-06
K02468	2.96276736554223e-06	3.24910328350157e-06	2.96785095192163e-05	3.37394162535421e-05	2.65608388063026e-06	2.67945658309084e-06
K02469	0.00146932943016849	0.00145128100416186	0.00149734033204747	0.00142196761004448	0.00175244209299103	0.00178709523488941
K02470	0.00125751560778278	0.00124417402860993	0.00128726398872351	0.00123498890831669	0.00149023345161331	0.00151975742871561
K02471	0.000411680722822209	0.000419109842783528	0.000273597659792975	0.000277337565547969	0.000321883718907222	0.000309857685587214
K02472	8.71035550266989e-05	8.78456919489185e-05	0.000151871127878524	0.000125493026648107	5.32471764778727e-05	5.47014005778626e-05
K02473	5.93478966968698e-10	5.55913757500731e-10	3.27313232258228e-08	3.03309945977506e-08	2.69619620043928e-08	1.91010855654309e-08
K02474	0.000168352663425384	0.000166418744145666	0.000221690646520988	0.000196400933273223	0.000277423203515759	0.000283557536437854
K02475	1.35789584726097e-05	1.2664000652444e-05	1.62763007180234e-05	1.73796548075173e-05	7.19348507081666e-06	7.56821255041242e-06
K02476	2.74831129643354e-05	2.51149732442702e-05	3.00741237886333e-05	3.29622585369857e-05	1.07494295877104e-05	1.15779352876053e-05
K02477	0.000422861042998708	0.00041657207577245	0.000182685540411015	0.000151891764006785	0.000166242738683219	0.000170208363537828
K02478	0.000122406247993873	0.000124573334302852	0.000163139745221825	0.000179312798362295	3.3196496433963e-05	3.24017184227419e-05
K02479	6.66864255481206e-05	6.18545162056242e-05	1.90457027609102e-05	2.4024882362207e-05	7.42960050498082e-06	7.29232483173312e-06
K02480	0.000136653361113536	0.000135122566852484	0.000117652418150518	0.00011707570351145	7.48657407764867e-05	6.52823883895613e-05
K02481	0.000251905120014108	0.000258660059940904	0.000305224441423411	0.000275910395080904	0.000399627219236858	0.0004173613662869
K02482	0.000182944200966358	0.000184191238277833	0.000159949605482781	0.000167657326309971	0.000187084093114263	0.000192843397571209
K02483	0.00115366834182277	0.00115425154947758	0.000993960435206145	0.00105357192634032	0.00131871442379121	0.00134079490614934
K02484	0.00040185171042596	0.000387900432341349	0.000463822868075105	0.000526089138543328	0.000754331583227441	0.000816667777854713
K02485	6.51117646696011e-05	6.50160296950274e-05	7.39401270999101e-05	8.16024510397277e-05	1.69786543354157e-05	1.46537131828717e-05
K02486	8.75565018464208e-06	8.52537531447468e-06	1.00340033876357e-05	9.24556179586948e-06	1.64439156108203e-05	1.56175677329769e-05
K02487	2.03024920083826e-05	2.27793549616531e-05	3.53844111036648e-05	3.75527946755799e-05	9.46168440389549e-06	7.4001632240753e-06
K02488	0.000614803932781513	0.000631407067080735	0.000665188476775467	0.000699167327559965	0.000626914131865823	0.000629698763035105
K02489	1.24955529122809e-05	1.25607536555769e-05	5.97661739329079e-06	5.94707415066331e-06	7.34235630300663e-06	6.91217561102718e-06
K02490	2.65018790059692e-06	2.50772366210776e-06	3.9164122556303e-06	3.49523483101119e-06	2.21286480825354e-06	2.19936031429583e-06
K02491	3.61587565899741e-06	3.66612509869232e-06	1.88594087261786e-06	1.86815637178899e-06	8.45876600757316e-07	8.11945068489706e-07
K02492	0.000310865667706229	0.000300714938301793	0.000365900746238469	0.000403428764667433	0.000396583046554004	0.000412777722338546
K02493	0.000467120262218142	0.000462078944562902	0.000415649192965601	0.000414809044724861	0.000531642939088856	0.000540643500304766
K02494	3.69251838937579e-05	3.70688681030124e-05	0.0001133741887507	0.000121186621550761	2.24067609622962e-05	1.65320095749028e-05
K02495	0.0010068402683791	0.00101609747156879	0.001265568161747	0.00125193746550364	0.00148552686786185	0.00152357662327242
K02496	5.1461795846923e-05	5.14038078643353e-05	0.000171741861106483	0.000183328622473561	2.97225559399572e-05	2.22670959460632e-05
K02497	6.1660673451116e-07	8.50807916965424e-07	2.83514759745102e-06	2.75623695335984e-06	1.78047925561082e-07	1.81136343039009e-07
K02498	0.000321763765176986	0.000329501578129573	0.000354849856781337	0.00036392185426171	0.000222095680719022	0.000205486289569508
K02499	2.25750717866216e-05	2.2777901711e-05	3.60655288756605e-05	3.26122625759806e-05	8.97876670329933e-05	8.77258690770835e-05
K02500	0.000375905179110895	0.000375556881845835	0.000364788524488664	0.000379818043614938	0.000551237722477476	0.000573266944012089
K02501	0.000302658969800031	0.00030231702148617	0.000295934983848809	0.000308704115249961	0.000443569617289084	0.000460465176843213
K02502	0.000238450067011063	0.000249185481103159	0.000294785030632276	0.000297806658179384	0.000282651569774383	0.000270277250651303
K02503	0.000200966812751357	0.00019830378294199	0.000195295396695322	0.000181328089031046	0.000234402688405804	0.000235592276963644
K02504	8.21439790002774e-07	8.34459077792388e-07	5.87388129477993e-05	6.65122271938687e-05	4.74274046848694e-06	5.16793864289304e-06
K02505	7.3919956630897e-08	7.03974202465093e-08	4.7026236723012e-05	5.33327925962132e-05	2.55162408031671e-06	2.75307152284738e-06
K02506	1.18981508468026e-08	6.53708937746444e-09	9.88354744530177e-06	1.13093390614691e-05	4.61650928439673e-07	4.9092638288887e-07
K02507	1.91690286069172e-07	1.70957409872197e-07	5.24968326200485e-05	5.91774102546004e-05	1.99510231050824e-06	2.16842117104471e-06
K02508	1.86671471593636e-05	1.99810772506516e-05	4.1144726410934e-05	4.50274682127031e-05	6.73263281961315e-06	6.49429258923394e-06
K02509	9.71720967175306e-05	0.000100249841657462	9.60066845858138e-05	9.94871990814928e-05	6.52874052226302e-05	5.94446550207698e-05
K02510	0.000263765959500778	0.000265600700670153	0.00020130751158439	0.000207674116152094	0.000171236970414005	0.000162006234764103
K02511	5.83875374858648e-06	6.42549391458888e-06	5.03780556238779e-05	5.50421207429787e-05	8.63132911600705e-06	7.65898403938074e-06
K02517	0.000409433305155676	0.000413242180360361	0.000506113561377959	0.000516748864630062	0.000433834099718286	0.000436896410227256
K02518	0.000121220008986451	0.000120490246068956	0.000125401177415917	0.000117773682290859	0.000152036837238101	0.000151789411313609
K02519	0.0042605974197949	0.0041534134488648	0.00251841613305323	0.00261253768511543	0.00289388228952572	0.00285479903992555
K02520	0.000300020320470413	0.000297195115692205	0.000291290876017003	0.000275009330036472	0.000354945311791561	0.000361144631073036
K02521	6.7782260735554e-06	7.8714163040998e-06	8.13151365549451e-05	8.90555810433199e-05	9.77269590884524e-06	9.40379504511851e-06
K02523	0.000387461671623426	0.000393750231494759	0.000425843813778223	0.000422807656827471	0.000500193340879902	0.000511585120423409
K02525	2.19271748887827e-06	3.44842035082067e-06	5.00475912421826e-05	5.12855364035447e-05	2.07274016584021e-05	1.63587492710321e-05
K02526	2.92071620860004e-05	3.07217003561241e-05	6.24986808605586e-05	6.65076671190996e-05	3.93571135739513e-05	3.53756702377354e-05
K02527	0.000421393537681481	0.000428145261571535	0.000530785198532076	0.000527855070684069	0.000607699761393365	0.000627278808247947
K02528	0.000433341681564923	0.00042885340061592	0.000444427317948817	0.000417393506087817	0.000531952188793992	0.000542592701095524
K02529	0.00226430340400363	0.00222326863206031	0.00156304210866244	0.00155125498982749	0.00157703235050555	0.00154389683872266
K02530	6.69787220854073e-06	6.66020925541378e-06	6.41349150491926e-06	5.93724274636873e-06	2.77266105319266e-06	2.82368660684309e-06
K02531	9.00497941966622e-07	1.07015230190598e-06	1.42861323671508e-06	1.08136790634303e-06	5.6399240676318e-08	5.90060401819156e-08
K02532	2.42893971711455e-06	2.36287890924202e-06	6.36802950387933e-05	7.3007447654629e-05	8.67400798723662e-06	8.05685164507494e-06
K02533	0.000227583618916726	0.000233251211481262	0.000168545458603247	0.000166000827221444	0.000222814243806153	0.000213787472715539
K02535	0.000299329677781967	0.000303010053019059	0.000355712316497871	0.000370428825313849	0.000394809946113678	0.000406786996064354
K02536	0.000458793764993044	0.000461134909622698	0.000464621565127138	0.000454348167716562	0.00055176254400419	0.000571819508788087
K02538	3.19284216510673e-06	4.27160326902553e-06	1.57141779519736e-05	1.67960913417831e-05	8.83751809364681e-07	1.00488363439674e-06
K02545	2.0460943383384e-07	2.93603017152915e-07	2.48508097484571e-06	2.32960584434444e-06	3.48891550214541e-06	3.68088664439817e-06
K02546	2.41170581575142e-06	2.43447342617077e-06	4.93311404432688e-07	7.03291219966312e-07	1.786904187762e-08	1.77608591429689e-08
K02547	5.26758925867634e-08	7.66648614747188e-08	3.64873652108561e-06	3.4686001170129e-06	3.42128455574466e-07	3.96518782160731e-07
K02548	9.35206699691811e-05	8.71260457246701e-05	0.000146495278827246	0.000126303099898456	0.000138901593926905	0.000141096167471446
K02549	0.000152206943996736	0.000142198950539414	9.55230446075442e-05	9.57245189291431e-05	0.000134482392157856	0.000136247229529687
K02550	2.19607537701821e-08	3.15051174012036e-08	4.6546565384902e-06	6.0246616446882e-06	2.33256331677468e-07	2.5641338783872e-07
K02551	0.000125637175181114	0.000113769675682097	0.000211807190207458	0.000172597911205805	0.000162218284293029	0.000166791490608603
K02552	5.2300196650631e-05	4.73816761119085e-05	8.07077370580046e-05	9.1411793193786e-05	1.31041099395886e-05	1.16572750995465e-05
K02553	4.60604978043431e-05	4.89679302247163e-05	9.92266775495531e-05	0.000110118980147072	3.69924896542319e-05	3.63256328039016e-05
K02554	6.70728068932509e-05	6.79792286898601e-05	4.97598666383384e-05	5.50829045722693e-05	4.81886593294817e-05	4.29206935371323e-05
K02556	0.000411304635588572	0.000423667969167004	0.00045977053558665	0.00047972872728705	0.000431594370813883	0.000436935022390409
K02557	0.000713953145486331	0.000731726348169395	0.000684958373000058	0.00071157908317554	0.000765191985526358	0.000787514073940265
K02558	0.000145970641066361	0.000149566425313104	0.000340736610315578	0.000344298147294821	0.000189509402859577	0.00017285968426792
K02560	4.17800895598969e-06	4.2682446033232e-06	6.05173448435546e-05	6.66607870547261e-05	2.19014753625349e-06	2.41425977763643e-06
K02562	3.67532623587465e-08	3.14438358531844e-08	2.71323371028197e-05	3.01866672122344e-05	9.77361412307629e-07	1.06865206660723e-06
K02563	0.000546398391033852	0.000545517654674045	0.000535288166173326	0.000527695045062753	0.000677533502516497	0.000690373804607787
